Region,Layout,Size,Renovation,Floor,Direction,Year,Price
南山,2室2厅,61.78平米,精装修,低层/30层,西北,2010年建,950
南山,3室2厅,144.26平米,普通装修,低层/23层,东北,2002年建,780
南山,4室2厅,89.72平米,毛坯,高层/32层,东南,2012年建,1500
南山,2室2厅,72.24平米,普通装修,中层/29层,南,2011年建,618
南山,4室2厅,201.5平米,精装修,中层/24层,南,1998年建,1800
南山,5室2厅,230.95平米,普通装修,高层/30层,南,2002年建,2350
南山,2室2厅,75.1平米,精装修,高层/6层,南北,2003年建,630
南山,2室1厅,40.44平米,精装修,高层/32层,西,2009年建,300
南山,2室1厅,41平米,普通装修,中层/32层,西南,2009年建,285
南山,5室2厅,160.49平米,普通装修,中层/8层,南,2009年建,1820
南山,2室2厅,91.29平米,普通装修,中层/34层,西,2008年建,650
南山,2室2厅,177平米,精装修,中层/19层,南,2009年建,2000
南山,4室1厅,87.63平米,精装修,高层/33层,南,2008年建,780
南山,3室2厅,98.72平米,精装修,中层/28层,南,2004年建,800
南山,1室2厅,88.8平米,精装修,中层/31层,东,2015年建,1480
南山,5室2厅,157.06平米,精装修,中层/32层,西南,2015年建,1500
南山,3室2厅,127.34平米,精装修,低层/16层,南,2005年建,1430
南山,3室2厅,102.58平米,精装修,高层/33层,南,2003年建,870
南山,2室2厅,82.75平米,精装修,中层/36层,南,2013年建,980
南山,1室1厅,33.1平米,精装修,高层/18层,南,2000年建,230
南山,3室2厅,95.4平米,精装修,中层/8层,南北,1995年建,730
南山,3室1厅,87.49平米,精装修,低层/34层,南,2013年建,670
南山,2室2厅,79.85平米,精装修,中层/7层,西南,1988年建,550
南山,1室1厅,38.42平米,普通装修,高层/7层,东,1986年建,240
南山,4室2厅,114.48平米,精装修,中层/22层,南,2004年建,928
南山,2室2厅,78.79平米,精装修,高层/34层,西,2008年建,520
南山,5室3厅,509平米,精装修,高层/48层,南,1996年建,5090
南山,3室2厅,119.35平米,精装修,中层/18层,南北,2003年建,1470
南山,3室2厅,115.32平米,精装修,低层/29层,南,2010年建,1700
南山,2室2厅,124.57平米,毛坯,中层/24层,南,2015年建,1150
南山,3室2厅,92.9平米,精装修,高层/7层,南,1997年建,560
南山,2室2厅,78平米,普通装修,低层/9层,东,2002年建,610
南山,4室2厅,113.5平米,普通装修,低层/17层,南,2004年建,1600
南山,2室2厅,69.8平米,普通装修,中层/5层,南,1985年建,565
南山,5室2厅,117.81平米,普通装修,高层/3层,南,2004年建,1000
南山,1室1厅,40.85平米,普通装修,中层/16层,西北,1998年建,252
南山,1室1厅,54.14平米,精装修,高层/33层,东南,2004年建,390
南山,2室2厅,89.01平米,普通装修,低层/11层,南,2004年建,610
南山,5室2厅,199.33平米,精装修,低层/20层,南,2002年建,1850
南山,2室2厅,71.3平米,精装修,高层/34层,东北,2013年建,630
南山,2室2厅,50平米,精装修,中层/19层,东,2000年建,475
南山,2室2厅,87.22平米,精装修,高层/27层,南,2010年建,900
水湾1979 (水湾壹玖柒玖广场),5室2厅,259.69平米,精装修,低层/41层,西南,2018年建,2340
南山,5室2厅,230.84平米,普通装修,低层/30层,南,2002年建,1860
南山,3室2厅,91.58平米,精装修,高层/7层,南,2002年建,580
南山,2室2厅,71.5平米,精装修,中层/31层,南,2004年建,525
南山,2室2厅,82.35平米,精装修,高层/20层,西北,2011年建,480
南山,1室0厅,39.68平米,精装修,高层/8层,南,1990年建,200
南山,4室2厅,152.29平米,精装修,高层/33层,南,2011年建,1180
南山,4室2厅,238平米,精装修,高层/29层,南,2005年建,4200
南山,4室3厅,248.93平米,精装修,低层/15层,西南,2000年建,1200
南山,3室2厅,66.84平米,精装修,高层/31层,南,2012年建,660
南山,3室2厅,73.05平米,普通装修,高层/7层,东,2000年建,530
南山,2室1厅,63.98平米,普通装修,中层/9层,西南,2003年建,520
南山,4室2厅,187.06平米,精装修,高层/33层,北,2000年建,1000
南山,2室2厅,75.77平米,精装修,低层/24层,北,2003年建,478
南山,2室2厅,60平米,普通装修,中层/18层,西北,2002年建,440
南山,5室2厅,227平米,毛坯,高层/13层,东南,2012年建,3600
南山,1室1厅,56.37平米,精装修,低层/32层,南,2013年建,830
南山,2室1厅,49.04平米,普通装修,高层/33层,东,2012年建,375
南山,3室2厅,112.71平米,普通装修,中层/22层,南,2002年建,1150
南山,7室3厅,269.46平米,精装修,共1层,南,2011年建,3600
南山,3室2厅,130.01平米,精装修,高层/30层,南北,2007年建,1530
南山,4室2厅,88.23平米,普通装修,低层/45层,东北,2016年建,2300
南山,1室1厅,45.56平米,普通装修,高层/32层,南,2000年建,320
南山,2室2厅,64平米,精装修,高层/31层,西,2010年建,570
南山,1室0厅,34.62平米,精装修,高层/33层,东,2008年建,280
南山,2室2厅,118.78平米,精装修,中层/33层,南,2004年建,770
南山,5室2厅,178平米,普通装修,低层/18层,南,2011年建,1590
南山,3室2厅,139.74平米,普通装修,低层/27层,南,2006年建,1660
南山,5室2厅,300.21平米,毛坯,共5层,南北,1998年建,5500
南山,2室2厅,81.97平米,精装修,低层/18层,南,2005年建,800
南山,5室2厅,198.72平米,普通装修,低层/24层,东南,2002年建,1200
南山,2室1厅,47平米,精装修,中层/30层,南,2010年建,800
南山,2室1厅,44.29平米,普通装修,高层/18层,西,2002年建,310
南山,4室2厅,136.63平米,普通装修,高层/11层,南北,2002年建,1300
南山,4室2厅,141平米,普通装修,高层/23层,南,2010年建,2580
南山,2室2厅,81.57平米,精装修,高层/7层,南,2001年建,650
南山,2室0厅,61.57平米,精装修,高层/16层,东南,1993年建,335
南山,5室1厅,148.8平米,普通装修,高层/48层,东南,2015年建,1350
南山,4室2厅,105.52平米,精装修,高层/9层,北,2003年建,700
南山,5室3厅,254.27平米,精装修,低层/45层,南北,2016年建,1800
南山,2室2厅,85.97平米,精装修,低层/32层,南,2015年建,600
南山,3室2厅,121.74平米,精装修,中层/10层,西南,2002年建,840
南山,5室2厅,162.79平米,精装修,高层/15层,北,2002年建,1450
南山,2室2厅,61.9平米,精装修,低层/31层,东南,2004年建,470
南山,2室2厅,81.1平米,精装修,高层/19层,南,2005年建,530
南山,4室2厅,138.92平米,毛坯,中层/28层,西南,2016年建,1100
南山,2室1厅,52.5平米,普通装修,低层/30层,南,2012年建,630
南山,1室1厅,50.2平米,普通装修,中层/28层,南,1998年建,255
南山,3室2厅,138平米,普通装修,低层/29层,南,2011年建,1680
南山,4室2厅,112.36平米,精装修,低层/29层,东,2001年建,660
南山,4室2厅,192平米,精装修,高层/45层,南,2016年建,1500
景园大厦 (景园大厦(南山)),5室3厅,175.86平米,精装修,中层/32层,南,1996年建,970
南山,2室2厅,55.77平米,普通装修,高层/11层,西,2008年建,485
南山,5室2厅,121.24平米,精装修,中层/17层,南,2006年建,740
南山,4室2厅,118.25平米,精装修,中层/11层,南,2003年建,950
南山,3室2厅,75平米,精装修,中层/47层,南,2015年建,750
南山,2室2厅,66.37平米,精装修,中层/29层,南,2007年建,620
南山,3室2厅,153.53平米,精装修,低层/48层,西南,1996年建,1550
南山,2室2厅,78.85平米,普通装修,中层/17层,南,2004年建,700
南山,3室2厅,92平米,普通装修,低层/7层,南,1995年建,880
南山,3室2厅,111.31平米,精装修,中层/6层,南,2011年建,780
南山,4室2厅,103.5平米,普通装修,低层/32层,西北,1995年建,550
南山,2室2厅,71.3平米,精装修,中层/34层,东北,2013年建,630
南山,5室2厅,178.23平米,精装修,高层/9层,南,1997年建,1220
南山,6室2厅,365.61平米,毛坯,低层/28层,南,2012年建,6800
南山,4室2厅,143.11平米,精装修,低层/25层,东南,1996年建,700
南山,2室2厅,72.23平米,普通装修,高层/6层,西,2001年建,675
南山,2室2厅,84.67平米,普通装修,低层/32层,南,2002年建,898
南山,6室3厅,164.54平米,精装修,高层/11层,南,2011年建,1280
南山,2室2厅,82.93平米,精装修,高层/29层,南,2009年建,630
南山,5室2厅,208.22平米,精装修,低层/30层,南北,2010年建,3600
南山,2室2厅,60平米,普通装修,低层/6层,东南,1988年建,500
南山,3室2厅,86.99平米,精装修,高层/7层,南,1993年建,780
南山,5室2厅,238.57平米,精装修,中层/11层,东,2007年建,3200
南山,5室2厅,193.38平米,精装修,高层/11层,南,2001年建,1350
南山,4室2厅,172.6平米,精装修,中层/30层,南北,2010年建,3000
南山,3室2厅,86.79平米,精装修,高层/33层,南,2014年建,760
南山,4室1厅,79.07平米,精装修,高层/7层,南,2005年建,570
南山,3室2厅,88.62平米,精装修,中层/28层,西,1993年建,500
南山,1室2厅,88.8平米,精装修,高层/31层,西南,2015年建,1050
南山,2室2厅,59平米,精装修,高层/19层,南,2002年建,480
南山,2室1厅,61.61平米,精装修,中层/18层,西,2005年建,530
南山,3室2厅,69.06平米,精装修,高层/31层,西,2011年建,680
南山,3室2厅,110.81平米,精装修,中层/32层,北,2002年建,580
南山,2室2厅,72.63平米,精装修,低层/32层,北,2006年建,500
南山,3室2厅,132平米,普通装修,中层/27层,南北,1992年建,840
南山,3室2厅,108平米,普通装修,低层/11层,南北,2001年建,1180
南山,3室2厅,120.23平米,精装修,低层/18层,南北,2000年建,589
南山,3室2厅,105.23平米,精装修,高层/18层,南,2004年建,750
南山,1室2厅,51平米,精装修,高层/28层,西南,2004年建,475
南山,3室2厅,118.83平米,精装修,高层/11层,南,2003年建,880
南山,5室2厅,131.89平米,毛坯,高层/38层,东南,2016年建,1220
南山,6室3厅,206.54平米,精装修,高层/32层,南,2002年建,1500
南山,4室2厅,189.01平米,精装修,中层/16层,东,2015年建,2350
南山,2室2厅,62.79平米,精装修,中层/31层,西北,2012年建,650
南山,2室2厅,60.36平米,精装修,低层/19层,西,2003年建,395
南山,3室2厅,96平米,精装修,低层/7层,南北,2001年建,850
南山,3室2厅,121.3平米,精装修,高层/32层,西,1995年建,730
南山,3室2厅,93.35平米,普通装修,低层/6层,南北,1997年建,555
南山,2室2厅,63.27平米,普通装修,中层/7层,南北,1988年建,450
南山,3室2厅,102.46平米,普通装修,高层/30层,北,2000年建,750
南山,1室1厅,43.72平米,普通装修,中层/31层,南,2011年建,280
南山,3室2厅,135.84平米,普通装修,高层/31层,东,1998年建,880
南山,6室2厅,253平米,精装修,高层/30层,南北,2002年建,2800
南山,2室2厅,67.34平米,精装修,低层/40层,北,2015年建,572
南山,3室2厅,155.77平米,精装修,高层/28层,南,2004年建,1300
南山,3室2厅,89.03平米,精装修,高层/30层,北,2012年建,1100
南山,5室3厅,192.82平米,精装修,中层/33层,东南,2006年建,2100
南山,4室2厅,99.89平米,精装修,中层/30层,南,2003年建,1380
南山,2室2厅,68.2平米,精装修,低层/18层,西南,2004年建,530
南山,4室2厅,175.83平米,毛坯,低层/46层,南,2016年建,1700
南山,3室2厅,80.94平米,精装修,中层/20层,南,2000年建,819
南山,3室2厅,72.09平米,精装修,中层/7层,南,1991年建,570
南山,4室2厅,86.8平米,精装修,高层/32层,东,2009年建,950
南山,3室2厅,149.8平米,精装修,低层/31层,南,2012年建,2280
南山,2室2厅,102平米,普通装修,中层/30层,南,2004年建,600
南山,6室2厅,245平米,精装修,中层/23层,南,2013年建,3500
南山,4室2厅,157.37平米,精装修,低层/20层,南,2011年建,1500
南山,4室2厅,137.21平米,精装修,高层/9层,南北,2003年建,1800
南山,5室2厅,203.33平米,精装修,中层/11层,南北,2002年建,2300
南山,5室2厅,287平米,精装修,中层/41层,南,2014年建,4200
南山,3室2厅,120.16平米,普通装修,低层/17层,南,2002年建,1050
南山,2室2厅,130.91平米,毛坯,中层/42层,南北,2016年建,2050
南山,2室2厅,76.83平米,精装修,低层/25层,北,2006年建,520
南山,2室1厅,55.77平米,精装修,中层/11层,西,2008年建,500
南山,2室2厅,93.64平米,普通装修,高层/32层,南,1995年建,655
南山,5室2厅,175.2平米,精装修,高层/30层,南,2010年建,3000
南山,6室3厅,190.58平米,精装修,高层/29层,南,2011年建,1900
南山,2室1厅,45平米,普通装修,低层/30层,东南,2004年建,360
南山,2室2厅,72.55平米,精装修,低层/30层,南,2011年建,620
南山,5室2厅,258.95平米,毛坯,中层/39层,南北,2016年建,4000
南山,2室2厅,89.78平米,精装修,低层/18层,南,2011年建,830
南山,5室2厅,184.59平米,普通装修,中层/46层,南,2016年建,2000
南山,2室2厅,88平米,精装修,低层/26层,南,2013年建,660
南山,4室2厅,133.86平米,普通装修,高层/20层,南,2000年建,988
南山,1室0厅,41.89平米,普通装修,中层/8层,南,2004年建,215
南山,2室2厅,88.55平米,精装修,中层/31层,西南,2007年建,880
南山,2室2厅,59.1平米,精装修,中层/34层,南,2009年建,450
南山,5室2厅,175平米,精装修,低层/26层,南北,2013年建,1300
南山,1室0厅,51.04平米,精装修,中层/28层,西,1998年建,245
南山,2室1厅,57.54平米,普通装修,中层/34层,东南,2013年建,480
南山,4室2厅,243.18平米,精装修,中层/32层,南,2019年建,1950
南山,4室2厅,130.1平米,精装修,中层/34层,南,1995年建,750
南山,3室2厅,116平米,精装修,中层/33层,东,1998年建,610
水湾1979 (水湾壹玖柒玖广场),1室1厅,83.62平米,精装修,中层/45层,东,2018年建,620
南山,3室2厅,89.16平米,普通装修,中层/35层,北,2008年建,560
南山,2室2厅,76.13平米,精装修,中层/20层,南,2009年建,620
南山,2室2厅,62.26平米,精装修,高层/32层,南,2015年建,560
南山,1室1厅,31.84平米,普通装修,高层/7层,西,1986年建,200
南山,2室2厅,85.73平米,精装修,中层/27层,南,2010年建,950
南山,3室2厅,94.98平米,精装修,中层/24层,东南,2006年建,698
南山,3室2厅,125.19平米,精装修,高层/12层,北,2000年建,960
南山,3室2厅,121.9平米,普通装修,中层/21层,东南,2001年建,630
南山,2室2厅,87.13平米,毛坯,中层/27层,南,2010年建,950
南山,3室2厅,115.53平米,精装修,高层/18层,北,2002年建,750
南山,6室2厅,253.44平米,精装修,中层/5层,东南,2002年建,2500
南山,2室2厅,74.33平米,精装修,低层/7层,南北,1997年建,520
南山,4室2厅,144.32平米,普通装修,高层/10层,东南,2002年建,1500
南山,4室2厅,132.21平米,普通装修,低层/8层,南北,1995年建,800
南山,3室2厅,63.78平米,精装修,低层/31层,东南,2012年建,620
南山,5室2厅,174平米,精装修,高层/31层,西,2005年建,2200
南山,3室2厅,98.6平米,精装修,中层/10层,北,2011年建,750
南山,3室2厅,88平米,精装修,高层/7层,南北,2003年建,710
南山,4室2厅,195.01平米,毛坯,低层/44层,南北,2016年建,1550
南山,5室2厅,162平米,精装修,中层/20层,南,1997年建,1600
南山,3室2厅,92.81平米,精装修,高层/24层,南,2006年建,780
南山,4室2厅,128.2平米,精装修,中层/28层,南北,2007年建,1500
南山,2室2厅,69.04平米,精装修,低层/31层,南,2011年建,650
南山,2室2厅,77.46平米,普通装修,低层/7层,南北,2011年建,600
南山,4室2厅,131平米,精装修,中层/31层,南,2012年建,1800
南山,3室2厅,193.55平米,精装修,中层/29层,南,2005年建,2580
南山,6室2厅,217平米,精装修,高层/32层,东,2002年建,1820
南山,5室2厅,202平米,毛坯,中层/47层,西南,2016年建,1990
南山,1室0厅,33.81平米,精装修,高层/8层,东,1994年建,170
南山,6室2厅,275.6平米,普通装修,高层/16层,北,2002年建,3350
